job_number;submit_time;year;month;day;day_of_week;hour;minute;second;runtime;nodes_alloc;user;user_group;executable_num;hours;minutes;seconds;month.1;month.2;year.1;day_of_week.1
32364;5852215;1993;12;7;2;16;36;58;180;16;60;1;80;16;36;58;7;12;1993;2
32366;5852231;1993;12;7;2;16;37;14;2;2;15;1;20;16;37;14;7;12;1993;2
32367;5852281;1993;12;7;2;16;38;4;28;4;15;1;19;16;38;4;7;12;1993;2
32368;5852332;1993;12;7;2;16;38;55;293;4;15;1;19;16;38;55;7;12;1993;2
32369;5852349;1993;12;7;2;16;39;12;667;32;8;1;413;16;39;12;7;12;1993;2
32370;5852353;1993;12;7;2;16;39;16;274;2;15;1;20;16;39;16;7;12;1993;2
32371;5852425;1993;12;7;2;16;40;28;47;16;60;1;80;16;40;28;7;12;1993;2
32372;5852486;1993;12;7;2;16;41;29;139;1;34;1;131;16;41;29;7;12;1993;2
32373;5852605;1993;12;7;2;16;43;28;19;1;15;1;12;16;43;28;7;12;1993;2
32374;5852628;1993;12;7;2;16;43;51;255;4;15;1;19;16;43;51;7;12;1993;2
32375;5852642;1993;12;7;2;16;44;5;514;16;60;1;80;16;44;5;7;12;1993;2
32376;5852650;1993;12;7;2;16;44;13;232;2;15;1;20;16;44;13;7;12;1993;2
32377;5852911;1993;12;7;2;16;48;34;17;1;15;1;12;16;48;34;7;12;1993;2
32378;5852934;1993;12;7;2;16;48;57;202;4;15;1;19;16;48;57;7;12;1993;2
32379;5852956;1993;12;7;2;16;49;19;181;2;15;1;20;16;49;19;7;12;1993;2
32380;5852961;1993;12;7;2;16;49;24;3346;32;56;1;-1;16;49;24;7;12;1993;2
32381;5853042;1993;12;7;2;16;50;45;122;32;8;1;413;16;50;45;7;12;1993;2
32383;5853188;1993;12;7;2;16;53;11;1647;32;8;1;413;16;53;11;7;12;1993;2
32384;5853214;1993;12;7;2;16;53;37;27;1;15;1;12;16;53;37;7;12;1993;2
32385;5853222;1993;12;7;2;16;53;45;164;16;60;1;80;16;53;45;7;12;1993;2
32386;5853251;1993;12;7;2;16;54;14;182;4;15;1;19;16;54;14;7;12;1993;2
32387;5853270;1993;12;7;2;16;54;33;157;1;16;2;414;16;54;33;7;12;1993;2
32388;5853274;1993;12;7;2;16;54;37;160;2;15;1;20;16;54;37;7;12;1993;2
32390;5853552;1993;12;7;2;16;59;15;741;1;51;1;324;16;59;15;7;12;1993;2
32392;5853580;1993;12;7;2;16;59;43;165;4;15;1;19;16;59;43;7;12;1993;2
32393;5853607;1993;12;7;2;17;0;10;140;2;15;1;20;17;0;10;7;12;1993;2
32396;5853738;1993;12;7;2;17;2;21;74;16;60;1;80;17;2;21;7;12;1993;2
32398;5853823;1993;12;7;2;17;3;46;85;16;60;1;80;17;3;46;7;12;1993;2
32399;5853878;1993;12;7;2;17;4;41;16;1;15;1;12;17;4;41;7;12;1993;2
32400;5853898;1993;12;7;2;17;5;1;141;4;15;1;19;17;5;1;7;12;1993;2
32401;5853919;1993;12;7;2;17;5;22;123;2;15;1;20;17;5;22;7;12;1993;2
32402;5854104;1993;12;7;2;17;8;27;167;16;60;1;80;17;8;27;7;12;1993;2
32403;5854116;1993;12;7;2;17;8;39;157;1;58;1;410;17;8;39;7;12;1993;2
32404;5854237;1993;12;7;2;17;10;40;45;1;15;1;12;17;10;40;7;12;1993;2
32406;5854291;1993;12;7;2;17;11;34;302;1;15;1;12;17;11;34;7;12;1993;2
32407;5854399;1993;12;7;2;17;13;22;2608;1;51;1;324;17;13;22;7;12;1993;2
32408;5854401;1993;12;7;2;17;13;24;1909;32;24;1;101;17;13;24;7;12;1993;2
32409;5854408;1993;12;7;2;17;13;31;225;16;60;1;80;17;13;31;7;12;1993;2
32410;5854443;1993;12;7;2;17;14;6;1868;8;24;1;101;17;14;6;7;12;1993;2
32411;5854620;1993;12;7;2;17;17;3;27;1;15;1;12;17;17;3;7;12;1993;2
32412;5854651;1993;12;7;2;17;17;34;192;4;15;1;19;17;17;34;7;12;1993;2
32413;5854658;1993;12;7;2;17;17;41;117;16;60;1;80;17;17;41;7;12;1993;2
32414;5854680;1993;12;7;2;17;18;3;165;2;15;1;20;17;18;3;7;12;1993;2
32415;5854807;1993;12;7;2;17;20;10;188;1;58;1;410;17;20;10;7;12;1993;2
32416;5854888;1993;12;7;2;17;21;31;1987;32;8;1;413;17;21;31;7;12;1993;2
32422;5855532;1993;12;7;2;17;32;15;1011;1;58;1;410;17;32;15;7;12;1993;2
32425;5856287;1993;12;7;2;17;44;50;47;1;15;1;12;17;44;50;7;12;1993;2
32426;5856314;1993;12;7;2;17;45;17;3304;32;56;1;-1;17;45;17;7;12;1993;2
32427;5856353;1993;12;7;2;17;45;56;18;1;15;1;12;17;45;56;7;12;1993;2
32428;5856375;1993;12;7;2;17;46;18;319;4;15;1;19;17;46;18;7;12;1993;2
32429;5856396;1993;12;7;2;17;46;39;300;2;15;1;20;17;46;39;7;12;1993;2
32430;5856555;1993;12;7;2;17;49;18;59;1;58;1;410;17;49;18;7;12;1993;2
32436;5856915;1993;12;7;2;17;55;18;35;1;15;1;12;17;55;18;7;12;1993;2
32437;5856963;1993;12;7;2;17;56;6;17;1;15;1;12;17;56;6;7;12;1993;2
32438;5856984;1993;12;7;2;17;56;27;439;4;15;1;19;17;56;27;7;12;1993;2
32439;5857005;1993;12;7;2;17;56;48;424;2;15;1;20;17;56;48;7;12;1993;2
32440;5857021;1993;12;7;2;17;57;4;84;16;8;1;413;17;57;4;7;12;1993;2
32441;5857307;1993;12;7;2;18;1;50;977;32;8;1;413;18;1;50;7;12;1993;2
32443;5857390;1993;12;7;2;18;3;13;64;1;58;1;410;18;3;13;7;12;1993;2
32444;5857501;1993;12;7;2;18;5;4;22;1;9;2;9;18;5;4;7;12;1993;2
32446;5857965;1993;12;7;2;18;12;48;37;1;15;1;12;18;12;48;7;12;1993;2
32447;5858011;1993;12;7;2;18;13;34;19;1;15;1;12;18;13;34;7;12;1993;2
32448;5858023;1993;12;7;2;18;13;46;109;1;58;1;324;18;13;46;7;12;1993;2
32449;5858033;1993;12;7;2;18;13;56;272;4;15;1;19;18;13;56;7;12;1993;2
32450;5858062;1993;12;7;2;18;14;25;243;2;15;1;20;18;14;25;7;12;1993;2
32452;5858173;1993;12;7;2;18;16;16;143;1;51;1;324;18;16;16;7;12;1993;2
32454;5858215;1993;12;7;2;18;16;58;120;1;58;1;324;18;16;58;7;12;1993;2
32458;5858528;1993;12;7;2;18;22;11;28;1;58;1;324;18;22;11;7;12;1993;2
32459;5858582;1993;12;7;2;18;23;5;251;1;58;1;324;18;23;5;7;12;1993;2
32461;5858727;1993;12;7;2;18;25;30;89;1;34;1;131;18;25;30;7;12;1993;2
32462;5858852;1993;12;7;2;18;27;35;91;1;58;1;324;18;27;35;7;12;1993;2
32464;5858945;1993;12;7;2;18;29;8;67;1;34;1;131;18;29;8;7;12;1993;2
32466;5859393;1993;12;7;2;18;36;36;35;1;15;1;12;18;36;36;7;12;1993;2
32467;5859440;1993;12;7;2;18;37;23;16;1;15;1;12;18;37;23;7;12;1993;2
32468;5859460;1993;12;7;2;18;37;43;690;4;15;1;19;18;37;43;7;12;1993;2
32469;5859468;1993;12;7;2;18;37;51;302;1;58;1;324;18;37;51;7;12;1993;2
32470;5859491;1993;12;7;2;18;38;14;659;2;15;1;20;18;38;14;7;12;1993;2
32474;5859786;1993;12;7;2;18;43;9;94;1;58;1;324;18;43;9;7;12;1993;2
32477;5860151;1993;12;7;2;18;49;14;645;4;15;1;19;18;49;14;7;12;1993;2
32478;5860173;1993;12;7;2;18;49;36;623;2;15;1;20;18;49;36;7;12;1993;2
32481;5860799;1993;12;7;2;19;0;2;2416;4;15;1;19;19;0;2;7;12;1993;2
32482;5860815;1993;12;7;2;19;0;18;82;1;58;1;324;19;0;18;7;12;1993;2
32483;5860835;1993;12;7;2;19;0;38;2380;2;15;1;20;19;0;38;7;12;1993;2
32487;5861272;1993;12;7;2;19;7;55;353;1;58;1;324;19;7;55;7;12;1993;2
32489;5861360;1993;12;7;2;19;9;23;71;1;51;1;324;19;9;23;7;12;1993;2
32491;5861664;1993;12;7;2;19;14;27;100;1;58;1;324;19;14;27;7;12;1993;2
32492;5861720;1993;12;7;2;19;15;23;126;1;51;1;324;19;15;23;7;12;1993;2
32494;5862162;1993;12;7;2;19;22;45;114;1;51;1;324;19;22;45;7;12;1993;2
32496;5862452;1993;12;7;2;19;27;35;89;1;58;1;324;19;27;35;7;12;1993;2
32502;5863069;1993;12;7;2;19;37;52;66;1;58;1;324;19;37;52;7;12;1993;2
32503;5863136;1993;12;7;2;19;38;59;42;1;15;1;12;19;38;59;7;12;1993;2
32504;5863187;1993;12;7;2;19;39;50;27;1;15;1;12;19;39;50;7;12;1993;2
32505;5863218;1993;12;7;2;19;40;21;264;4;15;1;19;19;40;21;7;12;1993;2
32506;5863234;1993;12;7;2;19;40;37;119;1;58;1;324;19;40;37;7;12;1993;2
32507;5863239;1993;12;7;2;19;40;42;245;2;15;1;20;19;40;42;7;12;1993;2
32511;5863754;1993;12;7;2;19;49;17;102;1;58;1;324;19;49;17;7;12;1993;2
32520;5864608;1993;12;7;2;20;3;31;77;1;58;1;324;20;3;31;7;12;1993;2
32529;5865548;1993;12;7;2;20;19;11;71;1;58;1;410;20;19;11;7;12;1993;2
32532;5865669;1993;12;7;2;20;21;12;64;1;3;2;9;20;21;12;7;12;1993;2
32534;5865737;1993;12;7;2;20;22;20;122;1;58;1;324;20;22;20;7;12;1993;2
32535;5865746;1993;12;7;2;20;22;29;64;16;3;2;1;20;22;29;7;12;1993;2
32536;5865808;1993;12;7;2;20;23;31;178;1;51;1;324;20;23;31;7;12;1993;2
32537;5865923;1993;12;7;2;20;25;26;116;1;58;1;324;20;25;26;7;12;1993;2
32538;5865957;1993;12;7;2;20;26;0;61;16;3;2;1;20;26;0;7;12;1993;2
32545;5866343;1993;12;7;2;20;32;26;10926;64;54;1;-1;20;32;26;7;12;1993;2
32546;5866344;1993;12;7;2;20;32;27;10920;64;4;1;-1;20;32;27;7;12;1993;2
32547;5877273;1993;12;7;2;23;34;36;9732;128;2;1;-1;23;34;36;7;12;1993;2
32548;5887009;1993;12;8;3;2;16;52;7307;64;18;1;-1;2;16;52;8;12;1993;3
32549;5887010;1993;12;8;3;2;16;53;10931;64;4;1;-1;2;16;53;8;12;1993;3
32550;5897946;1993;12;8;3;5;19;9;86;128;12;2;-1;5;19;9;8;12;1993;3
32551;5899880;1993;12;8;3;5;51;23;98;128;12;2;14;5;51;23;8;12;1993;3
32552;5900015;1993;12;8;3;5;53;38;178;16;12;2;-1;5;53;38;8;12;1993;3
32553;5900043;1993;12;8;3;5;54;6;17;1;12;2;1;5;54;6;8;12;1993;3
32554;5900342;1993;12;8;3;5;59;5;0;2;55;1;11;5;59;5;8;12;1993;3
32555;5901802;1993;12;8;3;6;23;25;129;1;55;1;353;6;23;25;8;12;1993;3
32556;5905687;1993;12;8;3;7;28;10;211;64;41;1;28;7;28;10;8;12;1993;3
32557;5905910;1993;12;8;3;7;31;53;33;64;41;1;28;7;31;53;8;12;1993;3
32558;5906033;1993;12;8;3;7;33;56;37;64;41;1;28;7;33;56;8;12;1993;3
32559;5906154;1993;12;8;3;7;35;57;268;1;55;1;353;7;35;57;8;12;1993;3
32560;5906483;1993;12;8;3;7;41;26;47;1;15;1;12;7;41;26;8;12;1993;3
32561;5906532;1993;12;8;3;7;42;15;1;64;41;1;28;7;42;15;8;12;1993;3
32562;5906539;1993;12;8;3;7;42;22;560;32;41;1;28;7;42;22;8;12;1993;3
32563;5906542;1993;12;8;3;7;42;25;18;1;15;1;12;7;42;25;8;12;1993;3
32564;5906565;1993;12;8;3;7;42;48;105;4;15;1;19;7;42;48;8;12;1993;3
32565;5906588;1993;12;8;3;7;43;11;84;2;15;1;20;7;43;11;8;12;1993;3
32566;5906950;1993;12;8;3;7;49;13;34;1;15;1;12;7;49;13;8;12;1993;3
32567;5906993;1993;12;8;3;7;49;56;20;1;15;1;12;7;49;56;8;12;1993;3
32568;5907063;1993;12;8;3;7;51;6;40;1;15;1;12;7;51;6;8;12;1993;3
32569;5907112;1993;12;8;3;7;51;55;17;1;15;1;12;7;51;55;8;12;1993;3
32570;5907132;1993;12;8;3;7;52;15;37;4;15;1;19;7;52;15;8;12;1993;3
32571;5907153;1993;12;8;3;7;52;36;1;2;15;1;20;7;52;36;8;12;1993;3
32572;5907207;1993;12;8;3;7;53;30;250;4;15;1;19;7;53;30;8;12;1993;3
32573;5907231;1993;12;8;3;7;53;54;228;2;15;1;20;7;53;54;8;12;1993;3
32574;5907272;1993;12;8;3;7;54;35;63;32;41;1;28;7;54;35;8;12;1993;3
32575;5907347;1993;12;8;3;7;55;50;169;64;41;1;28;7;55;50;8;12;1993;3
32576;5907520;1993;12;8;3;7;58;43;112;64;41;1;28;7;58;43;8;12;1993;3
32577;5907736;1993;12;8;3;8;2;19;123;1;55;1;353;8;2;19;8;12;1993;3
32578;5911374;1993;12;8;3;9;2;57;21;1;23;1;145;9;2;57;8;12;1993;3
32579;5911410;1993;12;8;3;9;3;33;239;1;8;1;286;9;3;33;8;12;1993;3
32580;5911417;1993;12;8;3;9;3;40;60;32;23;1;134;9;3;40;8;12;1993;3
32581;5911433;1993;12;8;3;9;3;56;8949;2;55;1;11;9;3;56;8;12;1993;3
32582;5911503;1993;12;8;3;9;5;6;18;1;9;2;9;9;5;6;8;12;1993;3
32583;5911733;1993;12;8;3;9;8;56;66;32;23;1;134;9;8;56;8;12;1993;3
32584;5911780;1993;12;8;3;9;9;43;224;1;8;1;286;9;9;43;8;12;1993;3
32586;5911827;1993;12;8;3;9;10;30;126;1;55;1;353;9;10;30;8;12;1993;3
32587;5912072;1993;12;8;3;9;14;35;10;64;41;1;28;9;14;35;8;12;1993;3
32588;5912075;1993;12;8;3;9;14;38;121;32;23;1;134;9;14;38;8;12;1993;3
32589;5912195;1993;12;8;3;9;16;38;0;64;41;1;28;9;16;38;8;12;1993;3
32590;5912237;1993;12;8;3;9;17;20;110;64;41;1;28;9;17;20;8;12;1993;3
32592;5912357;1993;12;8;3;9;19;20;107;64;41;1;28;9;19;20;8;12;1993;3
32593;5912386;1993;12;8;3;9;19;49;317;16;60;1;80;9;19;49;8;12;1993;3
32594;5912541;1993;12;8;3;9;22;24;5690;32;24;1;101;9;22;24;8;12;1993;3
32595;5912545;1993;12;8;3;9;22;28;36;16;40;2;80;9;22;28;8;12;1993;3
32596;5912567;1993;12;8;3;9;22;50;5665;8;24;1;101;9;22;50;8;12;1993;3
32597;5912604;1993;12;8;3;9;23;27;176;16;40;2;80;9;23;27;8;12;1993;3
32599;5912712;1993;12;8;3;9;25;15;149;16;60;1;80;9;25;15;8;12;1993;3
32602;5912801;1993;12;8;3;9;26;44;219;16;40;2;80;9;26;44;8;12;1993;3
32606;5913102;1993;12;8;3;9;31;45;132;16;60;1;80;9;31;45;8;12;1993;3
32607;5913295;1993;12;8;3;9;34;58;21;16;60;1;80;9;34;58;8;12;1993;3
32608;5913319;1993;12;8;3;9;35;22;305;16;60;1;80;9;35;22;8;12;1993;3
32610;5913864;1993;12;8;3;9;44;27;124;16;60;1;80;9;44;27;8;12;1993;3
32612;5914068;1993;12;8;3;9;47;51;156;16;60;1;80;9;47;51;8;12;1993;3
32614;5914296;1993;12;8;3;9;51;39;218;16;40;2;80;9;51;39;8;12;1993;3
32618;5914410;1993;12;8;3;9;53;33;127;16;60;1;80;9;53;33;8;12;1993;3
32620;5914735;1993;12;8;3;9;58;58;90;16;60;1;80;9;58;58;8;12;1993;3
32621;5914909;1993;12;8;3;10;1;52;100;16;60;1;80;10;1;52;8;12;1993;3
32623;5915080;1993;12;8;3;10;4;43;21;16;60;1;80;10;4;43;8;12;1993;3
32624;5915110;1993;12;8;3;10;5;13;117;16;60;1;80;10;5;13;8;12;1993;3
32625;5915285;1993;12;8;3;10;8;8;949;16;40;2;80;10;8;8;8;12;1993;3
32626;5915317;1993;12;8;3;10;8;40;32;32;57;1;370;10;8;40;8;12;1993;3
32633;5916165;1993;12;8;3;10;22;48;18;1;15;1;12;10;22;48;8;12;1993;3
32634;5916244;1993;12;8;3;10;24;7;221;16;40;2;80;10;24;7;8;12;1993;3
32635;5916273;1993;12;8;3;10;24;36;290;16;60;1;80;10;24;36;8;12;1993;3
32636;5916295;1993;12;8;3;10;24;58;51;1;15;1;12;10;24;58;8;12;1993;3
32637;5916353;1993;12;8;3;10;25;56;236;4;15;1;19;10;25;56;8;12;1993;3
32638;5916375;1993;12;8;3;10;26;18;216;2;15;1;20;10;26;18;8;12;1993;3
32640;5916606;1993;12;8;3;10;30;9;5;16;40;2;80;10;30;9;8;12;1993;3
32641;5916639;1993;12;8;3;10;30;42;154;16;40;2;80;10;30;42;8;12;1993;3
32642;5916682;1993;12;8;3;10;31;25;165;64;41;1;28;10;31;25;8;12;1993;3
32643;5916996;1993;12;8;3;10;36;39;191;1;55;1;353;10;36;39;8;12;1993;3
32644;5917013;1993;12;8;3;10;36;56;201;32;57;1;370;10;36;56;8;12;1993;3
32645;5917058;1993;12;8;3;10;37;41;55;32;23;1;134;10;37;41;8;12;1993;3
32647;5917135;1993;12;8;3;10;38;58;76;32;23;1;134;10;38;58;8;12;1993;3
32648;5917215;1993;12;8;3;10;40;18;322;16;40;2;80;10;40;18;8;12;1993;3
32649;5917279;1993;12;8;3;10;41;22;82;16;60;1;80;10;41;22;8;12;1993;3
32650;5917286;1993;12;8;3;10;41;29;51;32;23;1;134;10;41;29;8;12;1993;3
32651;5917353;1993;12;8;3;10;42;36;100;2;57;1;370;10;42;36;8;12;1993;3
32653;5917504;1993;12;8;3;10;45;7;57;1;15;1;12;10;45;7;8;12;1993;3
32655;5917511;1993;12;8;3;10;45;14;258;16;60;1;80;10;45;14;8;12;1993;3
32656;5917556;1993;12;8;3;10;45;59;290;16;40;2;80;10;45;59;8;12;1993;3
32657;5917581;1993;12;8;3;10;46;24;19;1;55;1;353;10;46;24;8;12;1993;3
32658;5917594;1993;12;8;3;10;46;37;24;1;15;1;12;10;46;37;8;12;1993;3
32660;5917609;1993;12;8;3;10;46;52;52;1;23;1;145;10;46;52;8;12;1993;3
32661;5917623;1993;12;8;3;10;47;6;444;4;15;1;19;10;47;6;8;12;1993;3
32662;5917650;1993;12;8;3;10;47;33;417;2;15;1;20;10;47;33;8;12;1993;3
32664;5917740;1993;12;8;3;10;49;3;53;32;23;1;134;10;49;3;8;12;1993;3
32666;5917850;1993;12;8;3;10;50;53;30;4;23;1;432;10;50;53;8;12;1993;3
32667;5917873;1993;12;8;3;10;51;16;186;16;40;2;80;10;51;16;8;12;1993;3
32668;5917882;1993;12;8;3;10;51;25;141;2;57;1;370;10;51;25;8;12;1993;3
32669;5918076;1993;12;8;3;10;54;39;24;2;23;1;432;10;54;39;8;12;1993;3
32670;5918124;1993;12;8;3;10;55;27;22;4;23;1;432;10;55;27;8;12;1993;3
32671;5918148;1993;12;8;3;10;55;51;50;1;15;1;12;10;55;51;8;12;1993;3
32672;5918211;1993;12;8;3;10;56;54;6;1;15;1;12;10;56;54;8;12;1993;3
32674;5918273;1993;12;8;3;10;57;56;210;1;58;1;324;10;57;56;8;12;1993;3
32675;5918298;1993;12;8;3;10;58;21;50;1;15;1;12;10;58;21;8;12;1993;3
32676;5918334;1993;12;8;3;10;58;57;2045;32;24;1;101;10;58;57;8;12;1993;3
32677;5918353;1993;12;8;3;10;59;16;40;4;23;1;432;10;59;16;8;12;1993;3
32678;5918376;1993;12;8;3;10;59;39;26;1;15;1;12;10;59;39;8;12;1993;3
32679;5918379;1993;12;8;3;10;59;42;2002;8;24;1;101;10;59;42;8;12;1993;3
32680;5918408;1993;12;8;3;11;0;11;329;4;15;1;19;11;0;11;8;12;1993;3
32681;5918430;1993;12;8;3;11;0;33;311;2;15;1;20;11;0;33;8;12;1993;3
32682;5918599;1993;12;8;3;11;3;22;128;64;41;1;28;11;3;22;8;12;1993;3
32683;5918665;1993;12;8;3;11;4;28;44;2;57;1;370;11;4;28;8;12;1993;3
32684;5918735;1993;12;8;3;11;5;38;31;4;23;1;432;11;5;38;8;12;1993;3
32686;5918774;1993;12;8;3;11;6;17;146;2;57;1;370;11;6;17;8;12;1993;3
32687;5918842;1993;12;8;3;11;7;25;114;64;41;1;28;11;7;25;8;12;1993;3
32688;5918904;1993;12;8;3;11;8;27;88;16;60;1;80;11;8;27;8;12;1993;3
32689;5918963;1993;12;8;3;11;9;26;113;64;41;1;28;11;9;26;8;12;1993;3
32690;5919091;1993;12;8;3;11;11;34;61;64;41;1;28;11;11;34;8;12;1993;3
32692;5919184;1993;12;8;3;11;13;7;73;64;41;1;28;11;13;7;8;12;1993;3
32694;5919213;1993;12;8;3;11;13;36;29;1;58;1;324;11;13;36;8;12;1993;3
32696;5919308;1993;12;8;3;11;15;11;44;1;15;1;12;11;15;11;8;12;1993;3
32698;5919379;1993;12;8;3;11;16;22;41;1;15;1;12;11;16;22;8;12;1993;3
32699;5919384;1993;12;8;3;11;16;27;202;16;60;1;80;11;16;27;8;12;1993;3
32700;5919397;1993;12;8;3;11;16;40;136;32;23;1;134;11;16;40;8;12;1993;3
32701;5919416;1993;12;8;3;11;16;59;99;1;58;1;324;11;16;59;8;12;1993;3
32702;5919427;1993;12;8;3;11;17;10;288;16;40;2;80;11;17;10;8;12;1993;3
32704;5919455;1993;12;8;3;11;17;38;18;4;15;1;19;11;17;38;8;12;1993;3
32705;5919518;1993;12;8;3;11;18;41;306;4;15;1;19;11;18;41;8;12;1993;3
32706;5919546;1993;12;8;3;11;19;9;282;2;15;1;20;11;19;9;8;12;1993;3
32707;5919549;1993;12;8;3;11;19;12;115;2;57;1;370;11;19;12;8;12;1993;3
32708;5919652;1993;12;8;3;11;20;55;19;32;23;1;134;11;20;55;8;12;1993;3
32709;5919657;1993;12;8;3;11;21;0;211;1;58;1;324;11;21;0;8;12;1993;3
32710;5919738;1993;12;8;3;11;22;21;463;32;57;1;370;11;22;21;8;12;1993;3
32711;5919792;1993;12;8;3;11;23;15;37;1;4;1;4;11;23;15;8;12;1993;3
32712;5919895;1993;12;8;3;11;24;58;114;32;4;1;3;11;24;58;8;12;1993;3
32714;5920038;1993;12;8;3;11;27;21;350;32;23;1;134;11;27;21;8;12;1993;3
32715;5920212;1993;12;8;3;11;30;15;150;16;60;1;80;11;30;15;8;12;1993;3
32716;5920365;1993;12;8;3;11;32;48;156;32;4;1;3;11;32;48;8;12;1993;3
32717;5920393;1993;12;8;3;11;33;16;2187;4;55;1;11;11;33;16;8;12;1993;3
32719;5920462;1993;12;8;3;11;34;25;48;1;15;1;12;11;34;25;8;12;1993;3
32720;5920505;1993;12;8;3;11;35;8;117;16;60;1;80;11;35;8;8;12;1993;3
32721;5920525;1993;12;8;3;11;35;28;23;1;15;1;12;11;35;28;8;12;1993;3
32722;5920554;1993;12;8;3;11;35;57;257;4;15;1;19;11;35;57;8;12;1993;3
32723;5920577;1993;12;8;3;11;36;20;1741;4;55;1;11;11;36;20;8;12;1993;3
32724;5920581;1993;12;8;3;11;36;24;233;2;15;1;20;11;36;24;8;12;1993;3
32725;5920586;1993;12;8;3;11;36;29;256;16;40;2;80;11;36;29;8;12;1993;3
32726;5920601;1993;12;8;3;11;36;44;375;32;57;1;370;11;36;44;8;12;1993;3
32728;5920850;1993;12;8;3;11;40;53;299;1;58;1;324;11;40;53;8;12;1993;3
32729;5920861;1993;12;8;3;11;41;4;229;16;60;1;80;11;41;4;8;12;1993;3
32732;5921014;1993;12;8;3;11;43;37;279;16;40;2;80;11;43;37;8;12;1993;3
32734;5921109;1993;12;8;3;11;45;12;122;32;4;1;3;11;45;12;8;12;1993;3
32736;5921374;1993;12;8;3;11;49;37;249;16;40;2;80;11;49;37;8;12;1993;3
32737;5921388;1993;12;8;3;11;49;51;60;16;60;1;80;11;49;51;8;12;1993;3
32738;5921574;1993;12;8;3;11;52;57;30;16;60;1;80;11;52;57;8;12;1993;3
32740;5921678;1993;12;8;3;11;54;41;18;16;60;1;80;11;54;41;8;12;1993;3
32741;5921705;1993;12;8;3;11;55;8;69;16;60;1;80;11;55;8;8;12;1993;3
32742;5921744;1993;12;8;3;11;55;47;195;32;57;1;370;11;55;47;8;12;1993;3
32743;5921789;1993;12;8;3;11;56;32;119;16;60;1;80;11;56;32;8;12;1993;3
32744;5921803;1993;12;8;3;11;56;46;145;32;4;1;3;11;56;46;8;12;1993;3
32745;5921969;1993;12;8;3;11;59;32;35;1;57;1;370;11;59;32;8;12;1993;3
32747;5922212;1993;12;8;3;12;3;35;170;1;58;1;324;12;3;35;8;12;1993;3
32748;5922288;1993;12;8;3;12;4;51;127;32;4;1;3;12;4;51;8;12;1993;3
32749;5922321;1993;12;8;3;12;5;24;1409;4;55;1;11;12;5;24;8;12;1993;3
32750;5922338;1993;12;8;3;12;5;41;62;1;55;1;106;12;5;41;8;12;1993;3
32752;5922466;1993;12;8;3;12;7;49;9;1;4;1;4;12;7;49;8;12;1993;3
32753;5922513;1993;12;8;3;12;8;36;654;32;4;1;3;12;8;36;8;12;1993;3
32755;5922563;1993;12;8;3;12;9;26;5;1;57;1;370;12;9;26;8;12;1993;3
32757;5922639;1993;12;8;3;12;10;42;99;1;57;1;370;12;10;42;8;12;1993;3
32760;5922786;1993;12;8;3;12;13;9;112;2;57;1;370;12;13;9;8;12;1993;3
32764;5923474;1993;12;8;3;12;24;37;187;32;4;1;3;12;24;37;8;12;1993;3
32766;5923697;1993;12;8;3;12;28;20;237;1;57;1;370;12;28;20;8;12;1993;3
32767;5923732;1993;12;8;3;12;28;55;196;8;55;1;11;12;28;55;8;12;1993;3
32768;5923776;1993;12;8;3;12;29;39;159;32;23;1;134;12;29;39;8;12;1993;3
32769;5923882;1993;12;8;3;12;31;25;133;8;55;1;11;12;31;25;8;12;1993;3
32770;5923904;1993;12;8;3;12;31;47;24;1;23;1;145;12;31;47;8;12;1993;3
32771;5923962;1993;12;8;3;12;32;45;31;1;23;1;145;12;32;45;8;12;1993;3
32772;5923965;1993;12;8;3;12;32;48;422;1;57;1;370;12;32;48;8;12;1993;3
32773;5923971;1993;12;8;3;12;32;54;141;32;55;1;11;12;32;54;8;12;1993;3
32774;5923997;1993;12;8;3;12;33;20;8;1;23;1;145;12;33;20;8;12;1993;3
32775;5924024;1993;12;8;3;12;33;47;23;1;23;1;145;12;33;47;8;12;1993;3
32776;5924064;1993;12;8;3;12;34;27;822;4;55;1;11;12;34;27;8;12;1993;3
32778;5924072;1993;12;8;3;12;34;35;34;32;23;1;134;12;34;35;8;12;1993;3
32779;5924142;1993;12;8;3;12;35;45;1217;1;15;1;12;12;35;45;8;12;1993;3
32780;5924175;1993;12;8;3;12;36;18;44;1;55;1;353;12;36;18;8;12;1993;3
32781;5924237;1993;12;8;3;12;37;20;26;32;23;1;134;12;37;20;8;12;1993;3
32782;5924254;1993;12;8;3;12;37;37;159;4;55;1;11;12;37;37;8;12;1993;3
32783;5924287;1993;12;8;3;12;38;10;232;32;4;1;3;12;38;10;8;12;1993;3
32785;5924429;1993;12;8;3;12;40;32;178;1;57;1;370;12;40;32;8;12;1993;3
32786;5924524;1993;12;8;3;12;42;7;1;32;23;1;134;12;42;7;8;12;1993;3
32787;5924565;1993;12;8;3;12;42;48;23;32;23;1;134;12;42;48;8;12;1993;3
32788;5924670;1993;12;8;3;12;44;33;115;1;57;1;370;12;44;33;8;12;1993;3
32789;5924696;1993;12;8;3;12;44;59;34;32;23;1;134;12;44;59;8;12;1993;3
32791;5924794;1993;12;8;3;12;46;37;89;64;55;1;11;12;46;37;8;12;1993;3
32792;5924803;1993;12;8;3;12;46;46;22;32;23;1;134;12;46;46;8;12;1993;3
