job_number,start_time,wait_time,runtime,nodes_alloc,cpu_used,mem_used,proc_req,time_req,mem_req,status,user,user_group,executable_num,queue_num,partition,prev_job,think_time,hours,minutes,seconds,month,month,year,day_of_week,,starting_minutes,,nós alloc por 10 min,runtime 10 min,intervalos 10 min,,,,10 min utilizado,,10 min com 128 nos
15805,3004230,-1,264,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,30,33,4,11,1993,4,,50070.5,5008,109,1604,6909,0,0,,,,
15806,3004384,-1,392,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,33,7,4,11,1993,4,,50073.06667,5008,109,1604,6910,0,0,,,,
15807,3004395,-1,670,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,17,33,18,4,11,1993,4,,50073.25,5008,109,1604,6911,1,128,,,,
15808,3004527,-1,193,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,35,30,4,11,1993,4,,50075.45,5008,109,1604,6912,0,0,,,,
15809,3004650,-1,69,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,17,37,33,4,11,1993,4,,50077.5,5008,109,1604,6913,0,0,,,,
15810,3004780,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,39,43,4,11,1993,4,,50079.66667,5008,109,1604,6914,0,0,,,,
15811,3004856,-1,491,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,40,59,4,11,1993,4,,50080.93333,5009,100,1260,6915,0,0,,,,
15812,3004928,-1,418,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,17,42,11,4,11,1993,4,,50082.13333,5009,100,1260,6916,0,0,,,,
15813,3005095,-1,236,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,44,58,4,11,1993,4,,50084.91667,5009,100,1260,6917,0,0,,,,
15814,3005372,-1,115,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,49,35,4,11,1993,4,,50089.53333,5009,100,1260,6918,0,0,,,,
15815,3005424,-1,1112,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,50,27,4,11,1993,4,,50090.4,5010,172,5252,6919,0,0,,,,
15816,3005464,-1,41,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,17,51,7,4,11,1993,4,,50091.06667,5010,172,5252,6920,0,0,,,,
15817,3005495,-1,81,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,51,38,4,11,1993,4,,50091.58333,5010,172,5252,6921,0,0,,,,
15818,3005592,-1,46,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,53,15,4,11,1993,4,,50093.2,5010,172,5252,6922,0,0,,,,
15819,3005618,-1,3393,32,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,17,53,41,4,11,1993,4,,50093.63333,5010,172,5252,6923,0,0,,,,
15820,3005658,-1,248,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,17,54,21,4,11,1993,4,,50094.3,5010,172,5252,6924,0,0,,,,
15821,3005663,-1,331,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,17,54,26,4,11,1993,4,,50094.38333,5010,172,5252,6925,0,0,,,,
15822,3006043,-1,16,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,18,0,46,4,11,1993,4,,50100.71667,5011,113,862,6926,0,0,,,,
15823,3006162,-1,220,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,18,2,45,4,11,1993,4,,50102.7,5011,113,862,6927,0,0,,,,
15824,3006167,-1,262,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,18,2,50,4,11,1993,4,,50102.78333,5011,113,862,6928,0,0,,,,
15825,3006212,-1,172,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,18,3,35,4,11,1993,4,,50103.53333,5011,113,862,6929,1,128,,,,
15826,3006311,-1,28,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,18,5,14,4,11,1993,4,,50105.18333,5011,113,862,6930,0,0,,,,
15827,3006487,-1,164,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,18,8,10,4,11,1993,4,,50108.11667,5011,113,862,6931,0,0,,,,
15828,3006698,-1,892,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,18,11,41,4,11,1993,4,,50111.63333,5012,67,1550,6932,0,0,,,,
15829,3006761,-1,19,1,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,18,12,44,4,11,1993,4,,50112.68333,5012,67,1550,6933,0,0,,,,
15830,3006794,-1,79,1,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,18,13,17,4,11,1993,4,,50113.23333,5012,67,1550,6934,0,0,,,,
15831,3006803,-1,495,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,13,26,4,11,1993,4,,50113.38333,5012,67,1550,6935,0,0,,,,
15832,3007062,-1,65,1,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,18,17,45,4,11,1993,4,,50117.7,5012,67,1550,6936,0,0,,,,
15833,3007539,-1,2327,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,25,42,4,11,1993,4,,50125.65,5013,38,2527,6937,0,0,,,,
15834,3007554,-1,49,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,25,57,4,11,1993,4,,50125.9,5013,38,2527,6938,0,0,,,,
15835,3007554,-1,12,1,-1,-1,-1,-1,-1,-1,14,2,1,-1,-1,-1,-1,18,25,57,4,11,1993,4,,50125.9,5013,38,2527,6939,0,0,,,,
15836,3007634,-1,7,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,27,17,4,11,1993,4,,50127.23333,5013,38,2527,6940,0,0,,,,
15837,3007639,-1,59,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,27,22,4,11,1993,4,,50127.31667,5013,38,2527,6941,0,0,,,,
15838,3007725,-1,20,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,28,48,4,11,1993,4,,50128.75,5013,38,2527,6942,0,0,,,,
15839,3007767,-1,53,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,29,30,4,11,1993,4,,50129.45,5013,38,2527,6943,0,0,,,,
15840,3007872,-1,52,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,31,15,4,11,1993,4,,50131.2,5014,40,666,6944,0,0,,,,
15841,3007950,-1,15,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,32,33,4,11,1993,4,,50132.5,5014,40,666,6945,2,36,,,,
15842,3007989,-1,311,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,18,33,12,4,11,1993,4,,50133.15,5014,40,666,6946,0,0,,,,
15843,3007997,-1,16,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,33,20,4,11,1993,4,,50133.28333,5014,40,666,6947,0,0,,,,
15844,3008048,-1,252,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,18,34,11,4,11,1993,4,,50134.13333,5014,40,666,6948,0,0,,,,
15845,3008094,-1,20,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,18,34,57,4,11,1993,4,,50134.9,5014,40,666,6949,1,16,,,,
15846,3009011,-1,3274,32,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,18,50,14,4,11,1993,4,,50150.18333,5016,32,3274,6950,0,0,,,,
15847,3009657,-1,89,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,1,0,4,11,1993,4,,50160.95,5017,177,25970,6951,1,16,,,,
15848,3009666,-1,89,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,1,9,4,11,1993,4,,50161.1,5017,177,25970,6952,0,0,,,,
15849,3009746,-1,19,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,2,29,4,11,1993,4,,50162.43333,5017,177,25970,6953,0,0,,,,
15850,3009749,-1,7,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,2,32,4,11,1993,4,,50162.48333,5017,177,25970,6954,0,0,,,,
15851,3009860,-1,102,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,4,23,4,11,1993,4,,50164.33333,5017,177,25970,6955,2,40,,,,
15852,3009870,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,19,4,33,4,11,1993,4,,50164.5,5017,177,25970,6956,2,40,,,,
15853,3009924,-1,41,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,5,27,4,11,1993,4,,50165.4,5017,177,25970,6957,0,0,,,,
15854,3009984,-1,471,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,6,27,4,11,1993,4,,50166.4,5017,177,25970,6958,0,0,,,,
15855,3010043,-1,412,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,7,26,4,11,1993,4,,50167.38333,5017,177,25970,6959,0,0,,,,
15856,3010162,-1,24724,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,9,25,4,11,1993,4,,50169.36667,5017,177,25970,6960,0,0,,,,
15857,3010217,-1,58929,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,10,20,4,11,1993,4,,50170.28333,5018,76,193827,6961,0,0,,,,
15858,3010264,-1,24626,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,11,7,4,11,1993,4,,50171.06667,5018,76,193827,6962,5,128,,,,
15859,3010320,-1,58813,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,12,3,4,11,1993,4,,50172,5018,76,193827,6963,9,151,,,,
15860,3010376,-1,25761,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,12,59,4,11,1993,4,,50172.93333,5018,76,193827,6964,3,80,,,,
15861,3010441,-1,25698,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,14,4,4,11,1993,4,,50174.01667,5018,76,193827,6965,6,56,,,,
15862,3011133,-1,333,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,25,36,4,11,1993,4,,50185.55,5019,36,607,6966,1,32,,,,
15863,3011191,-1,274,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,26,34,4,11,1993,4,,50186.51667,5019,36,607,6967,2,24,,,,
15864,3011494,-1,333,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,31,37,4,11,1993,4,,50191.56667,5020,72,1199,6968,2,18,,,,
15865,3011553,-1,273,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,32,36,4,11,1993,4,,50192.55,5020,72,1199,6969,4,46,,,,
15866,3011837,-1,324,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,19,37,20,4,11,1993,4,,50197.28333,5020,72,1199,6970,7,90,,,,
15867,3011892,-1,269,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,19,38,15,4,11,1993,4,,50198.2,5020,72,1199,6971,5,100,,,,
15868,3034897,-1,9357,64,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,2,1,40,5,11,1993,5,,50581.61667,5059,64,9357,6972,2,36,,,,
15912,3046653,-1,158,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,5,17,36,5,11,1993,5,,50777.55,5078,1,158,6973,5,73,,,,
15913,3049108,-1,39,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,5,58,31,5,11,1993,5,,50818.46667,5082,1,39,6974,1,4,,,,
15914,3049658,-1,35,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,6,7,41,5,11,1993,5,,50827.63333,5083,1,35,6975,3,24,,,,
15915,3050375,-1,74,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,6,19,38,5,11,1993,5,,50839.58333,5084,1,74,6976,2,48,,,,
15916,3051338,-1,30,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,6,35,41,5,11,1993,5,,50855.63333,5086,2,65,6977,10,160,,,,
15917,3051497,-1,35,1,-1,-1,-1,-1,-1,-1,23,1,134,-1,-1,-1,-1,6,38,20,5,11,1993,5,,50858.28333,5086,2,65,6978,8,120,,,,
15918,3053521,-1,158,64,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,7,12,4,5,11,1993,5,,50892.01667,5090,73,224,6979,9,112,,,,
15919,3053704,-1,14,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,7,15,7,5,11,1993,5,,50895.06667,5090,73,224,6980,7,96,,,,
15920,3053952,-1,52,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,19,15,5,11,1993,5,,50899.2,5090,73,224,6981,12,120,,,,
15921,3054051,-1,69,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,20,54,5,11,1993,5,,50900.85,5091,88,9594,6982,11,117,,,,
15922,3054282,-1,68,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,24,45,5,11,1993,5,,50904.7,5091,88,9594,6983,9,21,,,,
15923,3054505,-1,9344,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,7,28,28,5,11,1993,5,,50908.41667,5091,88,9594,6984,8,68,,,,
15924,3054573,-1,113,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,29,36,5,11,1993,5,,50909.55,5091,88,9594,6985,7,18,,,,
15925,3054854,-1,68,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,34,17,5,11,1993,5,,50914.23333,5092,16,459,6986,11,226,,,,
15926,3055096,-1,391,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,38,19,5,11,1993,5,,50918.26667,5092,16,459,6987,9,108,,,,
15927,3055836,-1,103,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,7,50,39,5,11,1993,5,,50930.6,5094,8,103,6988,5,81,,,,
15928,3056588,-1,99,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,3,11,5,11,1993,5,,50943.13333,5095,16,185,6989,4,50,,,,
15929,3056856,-1,86,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,7,39,5,11,1993,5,,50947.6,5095,16,185,6990,4,74,,,,
15930,3057061,-1,89,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,11,4,5,11,1993,5,,50951.01667,5096,16,173,6991,7,136,,,,
15931,3057531,-1,84,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,18,54,5,11,1993,5,,50958.85,5096,16,173,6992,10,109,,,,
15932,3057889,-1,106,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,24,52,5,11,1993,5,,50964.81667,5097,8,106,6993,3,49,,,,
15933,3058211,-1,104,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,30,14,5,11,1993,5,,50970.18333,5098,16,308,6994,0,0,,,,
15934,3058709,-1,204,8,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,8,38,32,5,11,1993,5,,50978.48333,5098,16,308,6995,0,0,,,,
15935,3060300,-1,13,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,9,5,3,5,11,1993,5,,51005,5101,1,13,6996,2,4,,,,
15937,3061069,-1,29,2,-1,-1,-1,-1,-1,-1,40,2,71,-1,-1,-1,-1,9,17,52,5,11,1993,5,,51017.81667,5102,2,29,6997,2,18,,,,
15939,3061293,-1,23,2,-1,-1,-1,-1,-1,-1,40,2,71,-1,-1,-1,-1,9,21,36,5,11,1993,5,,51021.55,5103,3,123,6998,2,64,,,,
15940,3061454,-1,100,1,-1,-1,-1,-1,-1,-1,40,2,140,-1,-1,-1,-1,9,24,17,5,11,1993,5,,51024.23333,5103,3,123,6999,3,36,,,,
15947,3062751,-1,4,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,9,45,54,5,11,1993,5,,51045.85,5105,1,4,7000,11,114,,,,
15949,3063305,-1,221,32,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,9,55,8,5,11,1993,5,,51055.08333,5106,32,221,7001,5,13,,,,
15955,3063853,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,4,16,5,11,1993,5,,51064.21667,5107,33,219,7002,6,66,,,,
15956,3064107,-1,205,32,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,10,8,30,5,11,1993,5,,51068.45,5107,33,219,7003,2,10,,,,
15958,3064492,-1,299,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,14,55,5,11,1993,5,,51074.86667,5108,169,886,7004,10,122,,,,
15959,3064523,-1,269,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,15,26,5,11,1993,5,,51075.38333,5108,169,886,7005,7,112,,,,
15960,3064556,-1,6,64,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,10,15,59,5,11,1993,5,,51075.93333,5108,169,886,7006,6,17,,,,
15961,3064623,-1,293,64,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,10,17,6,5,11,1993,5,,51077.05,5108,169,886,7007,3,5,,,,
15963,3064768,-1,19,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,10,19,31,5,11,1993,5,,51079.46667,5108,169,886,7008,3,68,,,,
15969,3065990,-1,283,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,39,53,5,11,1993,5,,51099.83333,5110,32,283,7009,3,37,,,,
15970,3066023,-1,249,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,40,26,5,11,1993,5,,51100.38333,5111,8,249,7010,5,108,,,,
15976,3067165,-1,314,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,59,28,5,11,1993,5,,51119.41667,5112,40,602,7011,2,64,,,,
15977,3067192,-1,288,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,10,59,55,5,11,1993,5,,51119.86667,5112,40,602,7012,1,8,,,,
15979,3067448,-1,6800,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,11,4,11,5,11,1993,5,,51124.13333,5113,32,6800,7013,6,108,,,,
15986,3068714,-1,162,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,11,25,17,5,11,1993,5,,51145.23333,5115,40,294,7014,7,34,,,,
15987,3068745,-1,132,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,11,25,48,5,11,1993,5,,51145.75,5115,40,294,7015,5,40,,,,
15993,3070118,-1,4139,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,11,48,41,5,11,1993,5,,51168.63333,5117,36,9599,7016,7,66,,,,
15994,3070184,-1,5460,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,11,49,47,5,11,1993,5,,51169.73333,5117,36,9599,7017,2,40,,,,
15996,3070525,-1,75,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,11,55,28,5,11,1993,5,,51175.41667,5118,8,292,7018,5,88,,,,
15997,3070664,-1,217,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,11,57,47,5,11,1993,5,,51177.73333,5118,8,292,7019,5,88,,,,
15999,3071111,-1,1151,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,5,14,5,11,1993,5,,51185.18333,5119,48,2440,7020,2,32,,,,
16000,3071116,-1,82,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,5,19,5,11,1993,5,,51185.26667,5119,48,2440,7021,3,16,,,,
16001,3071139,-1,1123,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,5,42,5,11,1993,5,,51185.65,5119,48,2440,7022,1,8,,,,
16002,3071314,-1,84,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,8,37,5,11,1993,5,,51188.56667,5119,48,2440,7023,5,24,,,,
16003,3071474,-1,76,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,11,17,5,11,1993,5,,51191.23333,5120,8,699,7024,0,0,,,,
16004,3071602,-1,623,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,13,25,5,11,1993,5,,51193.36667,5120,8,699,7025,1,32,,,,
16009,3072748,-1,1920,32,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,12,32,31,5,11,1993,5,,51212.46667,5122,32,1920,7026,3,128,,,,
16011,3073321,-1,36,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,42,4,5,11,1993,5,,51222.01667,5123,12,186,7027,3,37,,,,
16013,3073425,-1,73,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,43,48,5,11,1993,5,,51223.75,5123,12,186,7028,3,96,,,,
16014,3073612,-1,77,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,12,46,55,5,11,1993,5,,51226.86667,5123,12,186,7029,1,32,,,,
16019,3074255,-1,26,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,12,57,38,5,11,1993,5,,51237.58333,5124,41,160,7030,0,0,,,,
16020,3074273,-1,88,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,57,56,5,11,1993,5,,51237.88333,5124,41,160,7031,4,128,,,,
16021,3074315,-1,46,8,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,12,58,38,5,11,1993,5,,51238.58333,5124,41,160,7032,1,32,,,,
16023,3074663,-1,125,32,-1,-1,-1,-1,-1,-1,24,1,101,-1,-1,-1,-1,13,4,26,5,11,1993,5,,51244.38333,5125,64,331,7033,0,0,,,,
16024,3074738,-1,206,32,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,13,5,41,5,11,1993,5,,51245.63333,5125,64,331,7034,4,128,,,,
16028,3075486,-1,56,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,13,18,9,5,11,1993,5,,51258.1,5126,32,56,7035,3,68,,,,
16030,3075635,-1,159,64,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,13,20,38,5,11,1993,5,,51260.58333,5127,100,7061,7036,0,0,,,,
16031,3075648,-1,2019,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,13,20,51,5,11,1993,5,,51260.8,5127,100,7061,7037,1,32,,,,
16032,3075703,-1,4883,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,13,21,46,5,11,1993,5,,51261.71667,5127,100,7061,7038,1,32,,,,
16038,3077266,-1,1384,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,13,47,49,5,11,1993,5,,51287.76667,5129,64,1384,7039,0,0,,,,
16040,3077726,-1,212,32,-1,-1,-1,-1,-1,-1,44,1,254,-1,-1,-1,-1,13,55,29,5,11,1993,5,,51295.43333,5130,32,212,7040,1,32,,,,
