job_number;start_time;wait_time;runtime;nodes_alloc;cpu_used;mem_used;proc_req;time_req;mem_req;status;user;user_group;executable_num;queue_num;partition;prev_job;think_time;hours;minutes;seconds;month;month;year;day_of_week
11538;2201121;-1;2909;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;11;25;24;26;10;1993;2
11540;2201772;-1;27;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;36;15;26;10;1993;2
11542;2201905;-1;4;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;38;28;26;10;1993;2
11543;2202076;-1;4;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;41;19;26;10;1993;2
11544;2202122;-1;3;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;42;05;26;10;1993;2
11546;2202273;-1;10;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;44;36;26;10;1993;2
11551;2202623;-1;9;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;50;26;26;10;1993;2
11552;2202752;-1;14;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;52;35;26;10;1993;2
11553;2202799;-1;17;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;53;22;26;10;1993;2
11554;2202987;-1;215;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;11;56;30;26;10;1993;2
11555;2203009;-1;196;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;11;56;52;26;10;1993;2
11556;2203019;-1;41;1;-1;-1;-1;-1;-1;-1;46;1;298;-1;-1;-1;-1;11;57;02;26;10;1993;2
11558;2203220;-1;1325;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;12;00;23;26;10;1993;2
11560;2203627;-1;152;4;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;12;07;10;26;10;1993;2
11561;2203868;-1;116;4;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;12;11;11;26;10;1993;2
11565;2204180;-1;1962;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;12;16;23;26;10;1993;2
11568;2205190;-1;21;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;12;33;13;26;10;1993;2
11570;2205233;-1;31;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;12;33;56;26;10;1993;2
11571;2205269;-1;231;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;12;34;32;26;10;1993;2
11572;2205291;-1;211;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;12;34;54;26;10;1993;2
11578;2206183;-1;1922;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;12;49;46;26;10;1993;2
11579;2206269;-1;28;4;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;12;51;12;26;10;1993;2
11581;2206331;-1;119;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;12;52;14;26;10;1993;2
11582;2206396;-1;27;2;-1;-1;-1;-1;-1;-1;22;1;265;-1;-1;-1;-1;12;53;19;26;10;1993;2
11583;2206425;-1;122;1;-1;-1;-1;-1;-1;-1;12;2;299;-1;-1;-1;-1;12;53;48;26;10;1993;2
11584;2206515;-1;1676;1;-1;-1;-1;-1;-1;-1;22;1;265;-1;-1;-1;-1;12;55;18;26;10;1993;2
11585;2206594;-1;22;1;-1;-1;-1;-1;-1;-1;12;2;299;-1;-1;-1;-1;12;56;37;26;10;1993;2
11586;2206631;-1;427;1;-1;-1;-1;-1;-1;-1;6;1;6;-1;-1;-1;-1;12;57;14;26;10;1993;2
11587;2206710;-1;115;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;12;58;33;26;10;1993;2
11589;2206831;-1;112;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;00;34;26;10;1993;2
11590;2206973;-1;34;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;02;56;26;10;1993;2
11591;2207012;-1;105;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;03;35;26;10;1993;2
11592;2207148;-1;119;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;05;51;26;10;1993;2
11595;2207293;-1;111;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;08;16;26;10;1993;2
11599;2207673;-1;17;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;13;14;36;26;10;1993;2
11601;2207996;-1;44;4;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;13;19;59;26;10;1993;2
11602;2208396;-1;2568;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;13;26;39;26;10;1993;2
11603;2208445;-1;126;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;27;28;26;10;1993;2
11605;2208579;-1;112;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;29;42;26;10;1993;2
11606;2208696;-1;103;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;31;39;26;10;1993;2
11609;2208945;-1;223;4;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;13;35;48;26;10;1993;2
11614;2209818;-1;15;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;13;50;21;26;10;1993;2
11615;2210002;-1;4;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;13;53;25;26;10;1993;2
11616;2210124;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;13;55;27;26;10;1993;2
11618;2210193;-1;4;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;13;56;36;26;10;1993;2
11619;2210223;-1;120;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;57;06;26;10;1993;2
11620;2210358;-1;132;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;13;59;21;26;10;1993;2
11621;2210360;-1;18;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;13;59;23;26;10;1993;2
11622;2210472;-1;16;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;01;15;26;10;1993;2
11623;2210524;-1;130;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;14;02;07;26;10;1993;2
11625;2210561;-1;14;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;02;44;26;10;1993;2
11626;2210589;-1;64;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;14;03;12;26;10;1993;2
11628;2210641;-1;18;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;04;04;26;10;1993;2
11629;2210661;-1;107;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;14;04;24;26;10;1993;2
11631;2210767;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;06;10;26;10;1993;2
11632;2210779;-1;125;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;14;06;22;26;10;1993;2
11635;2210910;-1;104;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;14;08;33;26;10;1993;2
11636;2210966;-1;33;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;14;09;29;26;10;1993;2
11637;2211110;-1;16;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;11;53;26;10;1993;2
11638;2211232;-1;13;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;13;55;26;10;1993;2
11639;2211356;-1;15;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;15;59;26;10;1993;2
11642;2212794;-1;15;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;14;39;57;26;10;1993;2
11644;2212902;-1;1338;128;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;14;41;45;26;10;1993;2
11645;2214297;-1;19;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;05;00;26;10;1993;2
11646;2214422;-1;28;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;15;07;05;26;10;1993;2
11647;2214449;-1;20;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;07;32;26;10;1993;2
11649;2214530;-1;7489;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;15;08;53;26;10;1993;2
11650;2214564;-1;24;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;09;27;26;10;1993;2
11651;2214678;-1;21;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;11;21;26;10;1993;2
11652;2214817;-1;79;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;13;40;26;10;1993;2
11653;2214918;-1;12;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;15;21;26;10;1993;2
11655;2215034;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;17;17;26;10;1993;2
11656;2215122;-1;68;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;18;45;26;10;1993;2
11658;2215207;-1;8;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;20;10;26;10;1993;2
11659;2215298;-1;27;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;21;41;26;10;1993;2
11663;2215485;-1;15;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;24;48;26;10;1993;2
11665;2215628;-1;15;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;27;11;26;10;1993;2
11667;2215833;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;30;36;26;10;1993;2
11668;2215928;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;32;11;26;10;1993;2
11669;2216019;-1;11;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;33;42;26;10;1993;2
11670;2216934;-1;17;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;48;57;26;10;1993;2
11672;2217064;-1;17;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;51;07;26;10;1993;2
11673;2217192;-1;9;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;53;15;26;10;1993;2
11682;2219347;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;16;29;10;26;10;1993;2
11683;2219385;-1;8;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;16;29;48;26;10;1993;2
11684;2219413;-1;17;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;16;30;16;26;10;1993;2
11686;2219561;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;16;32;44;26;10;1993;2
11692;2220431;-1;22;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;16;47;14;26;10;1993;2
11693;2220474;-1;21;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;16;47;57;26;10;1993;2
11695;2220637;-1;21;8;-1;-1;-1;-1;-1;-1;24;1;74;-1;-1;-1;-1;16;50;40;26;10;1993;2
11696;2220698;-1;38;8;-1;-1;-1;-1;-1;-1;24;1;74;-1;-1;-1;-1;16;51;41;26;10;1993;2
11697;2220792;-1;8;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;16;53;15;26;10;1993;2
11698;2220816;-1;132;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;16;53;39;26;10;1993;2
11699;2220955;-1;125;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;16;55;58;26;10;1993;2
11701;2221106;-1;42;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;16;58;29;26;10;1993;2
11702;2221165;-1;119;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;16;59;28;26;10;1993;2
11703;2221220;-1;57;8;-1;-1;-1;-1;-1;-1;37;1;297;-1;-1;-1;-1;17;00;23;26;10;1993;2
11704;2221319;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;17;02;02;26;10;1993;2
11705;2221377;-1;108;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;03;00;26;10;1993;2
11708;2221504;-1;41;8;-1;-1;-1;-1;-1;-1;24;1;74;-1;-1;-1;-1;17;05;07;26;10;1993;2
11709;2221512;-1;36;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;05;15;26;10;1993;2
11711;2221595;-1;118;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;06;38;26;10;1993;2
11714;2221720;-1;115;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;08;43;26;10;1993;2
11715;2221889;-1;116;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;11;32;26;10;1993;2
11716;2221953;-1;56;8;-1;-1;-1;-1;-1;-1;24;1;74;-1;-1;-1;-1;17;12;36;26;10;1993;2
11717;2222023;-1;42;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;13;46;26;10;1993;2
11718;2222042;-1;109;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;14;05;26;10;1993;2
11721;2222986;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;17;29;49;26;10;1993;2
11728;2223833;-1;110;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;17;43;56;26;10;1993;2
11730;2224228;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;17;50;31;26;10;1993;2
11736;2224832;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;18;00;35;26;10;1993;2
11737;2225099;-1;12;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;18;05;02;26;10;1993;2
11739;2225380;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;18;09;43;26;10;1993;2
11740;2225570;-1;28;8;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;18;12;53;26;10;1993;2
11742;2225864;-1;4;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;18;17;47;26;10;1993;2
11748;2226503;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;18;28;26;26;10;1993;2
11771;2232006;-1;10924;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;20;00;09;26;10;1993;2
11772;2232007;-1;9557;64;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;20;00;10;26;10;1993;2
11794;2237196;-1;16;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;21;26;39;26;10;1993;2
11818;2242935;-1;9602;128;-1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;23;02;18;26;10;1993;2
11819;2252540;-1;3723;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;01;42;23;27;10;1993;3
11820;2256267;-1;8798;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;02;44;30;27;10;1993;3
11821;2267508;-1;98;128;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;05;51;51;27;10;1993;3
11822;2272022;-1;9420;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;07;07;05;27;10;1993;3
11827;2276833;-1;441;1;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;08;27;16;27;10;1993;3
11832;2277369;-1;1520;1;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;08;36;12;27;10;1993;3
11835;2278034;-1;67;1;-1;-1;-1;-1;-1;-1;22;1;261;-1;-1;-1;-1;08;47;17;27;10;1993;3
11845;2279100;-1;12;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;09;05;03;27;10;1993;3
11850;2280088;-1;8;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;09;21;31;27;10;1993;3
11855;2280791;-1;251;1;-1;-1;-1;-1;-1;-1;6;1;6;-1;-1;-1;-1;09;33;14;27;10;1993;3
11856;2281256;-1;1602;1;-1;-1;-1;-1;-1;-1;6;1;6;-1;-1;-1;-1;09;40;59;27;10;1993;3
11858;2281445;-1;24;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;09;44;08;27;10;1993;3
11859;2281490;-1;9440;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;09;44;53;27;10;1993;3
11861;2281671;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;09;47;54;27;10;1993;3
11863;2281715;-1;21;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;09;48;38;27;10;1993;3
11864;2281761;-1;21;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;09;49;24;27;10;1993;3
11866;2281800;-1;19;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;09;50;03;27;10;1993;3
11867;2281823;-1;16;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;09;50;26;27;10;1993;3
11869;2281852;-1;22;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;09;50;55;27;10;1993;3
11871;2282326;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;09;58;49;27;10;1993;3
11873;2282592;-1;223;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;10;03;15;27;10;1993;3
11874;2282808;-1;8;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;10;06;51;27;10;1993;3
11879;2283371;-1;22;1;-1;-1;-1;-1;-1;-1;32;1;11;-1;-1;-1;-1;10;16;14;27;10;1993;3
11880;2283400;-1;10;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;10;16;43;27;10;1993;3
11882;2283438;-1;19;1;-1;-1;-1;-1;-1;-1;32;1;71;-1;-1;-1;-1;10;17;21;27;10;1993;3
11884;2283817;-1;127;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;10;23;40;27;10;1993;3
11888;2284893;-1;9;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;10;41;36;27;10;1993;3
11896;2286628;-1;173;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;11;10;31;27;10;1993;3
11897;2286641;-1;36;32;-1;-1;-1;-1;-1;-1;5;2;241;-1;-1;-1;-1;11;10;44;27;10;1993;3
11900;2286726;-1;6;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;11;12;09;27;10;1993;3
11903;2286841;-1;143;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;11;14;04;27;10;1993;3
11904;2286877;-1;6;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;11;14;40;27;10;1993;3
11905;2286907;-1;7;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;11;15;10;27;10;1993;3
11906;2287276;-1;3724;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;11;21;19;27;10;1993;3
11908;2287767;-1;1525;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;11;29;30;27;10;1993;3
11909;2287789;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;11;29;52;27;10;1993;3
11911;2287885;-1;2518;32;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;11;31;28;27;10;1993;3
11915;2288364;-1;9;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;11;39;27;27;10;1993;3
11918;2288795;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;56;-1;-1;-1;-1;11;46;38;27;10;1993;3
11926;2290337;-1;6;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;12;12;20;27;10;1993;3
11927;2290366;-1;69;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;12;12;49;27;10;1993;3
11928;2290453;-1;35;32;-1;-1;-1;-1;-1;-1;5;2;241;-1;-1;-1;-1;12;14;16;27;10;1993;3
11929;2290505;-1;7;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;12;15;08;27;10;1993;3
11930;2290528;-1;4;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;12;15;31;27;10;1993;3
11931;2290563;-1;35;32;-1;-1;-1;-1;-1;-1;5;2;241;-1;-1;-1;-1;12;16;06;27;10;1993;3
11933;2290638;-1;35;32;-1;-1;-1;-1;-1;-1;5;2;241;-1;-1;-1;-1;12;17;21;27;10;1993;3
11934;2290685;-1;33;32;-1;-1;-1;-1;-1;-1;5;2;241;-1;-1;-1;-1;12;18;08;27;10;1993;3
11935;2290770;-1;4;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;12;19;33;27;10;1993;3
11936;2290936;-1;16;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;12;22;19;27;10;1993;3
11937;2290981;-1;338;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;12;23;04;27;10;1993;3
11938;2291112;-1;20;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;12;25;15;27;10;1993;3
11942;2291615;-1;167;64;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;12;33;38;27;10;1993;3
11946;2291783;-1;103;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;12;36;26;27;10;1993;3
11947;2292164;-1;120;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;12;42;47;27;10;1993;3
11948;2292215;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;12;43;38;27;10;1993;3
11949;2292240;-1;12;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;12;44;03;27;10;1993;3
11951;2292263;-1;16;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;12;44;26;27;10;1993;3
11952;2292603;-1;95;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;12;50;06;27;10;1993;3
11954;2292889;-1;12298;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;12;54;52;27;10;1993;3
11955;2292907;-1;91;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;12;55;10;27;10;1993;3
11959;2293325;-1;150;4;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;13;02;08;27;10;1993;3
11962;2293448;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;13;04;11;27;10;1993;3
11973;2296416;-1;161;64;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;13;53;39;27;10;1993;3
11987;2299280;-1;5;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;41;23;27;10;1993;3
11988;2299350;-1;3723;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;14;42;33;27;10;1993;3
11994;2300111;-1;232;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;14;55;14;27;10;1993;3
11996;2300325;-1;21;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;14;58;48;27;10;1993;3
11997;2300465;-1;7;4;-1;-1;-1;-1;-1;-1;7;1;71;-1;-1;-1;-1;15;01;08;27;10;1993;3
11998;2300726;-1;218;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;15;05;29;27;10;1993;3
12010;2303324;-1;2512;32;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;15;48;47;27;10;1993;3
12011;2303525;-1;3724;16;-1;-1;-1;-1;-1;-1;28;1;-1;-1;-1;-1;-1;15;52;08;27;10;1993;3
12013;2303699;-1;78;32;-1;-1;-1;-1;-1;-1;17;1;263;-1;-1;-1;-1;15;55;02;27;10;1993;3
12020;2305121;-1;1146;1;-1;-1;-1;-1;-1;-1;22;1;301;-1;-1;-1;-1;16;18;44;27;10;1993;3
12026;2305841;-1;3723;32;-1;-1;-1;-1;-1;-1;17;1;-1;-1;-1;-1;-1;16;30;44;27;10;1993;3
12029;2306449;-1;813;2;-1;-1;-1;-1;-1;-1;22;1;301;-1;-1;-1;-1;16;40;52;27;10;1993;3
12032;2307256;-1;3724;32;-1;-1;-1;-1;-1;-1;17;1;-1;-1;-1;-1;-1;16;54;19;27;10;1993;3
12033;2307287;-1;29;4;-1;-1;-1;-1;-1;-1;22;1;301;-1;-1;-1;-1;16;54;50;27;10;1993;3
12035;2307328;-1;409;8;-1;-1;-1;-1;-1;-1;22;1;301;-1;-1;-1;-1;16;55;31;27;10;1993;3
12038;2307486;-1;49;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;16;58;09;27;10;1993;3
12040;2307750;-1;365;16;-1;-1;-1;-1;-1;-1;22;1;301;-1;-1;-1;-1;17;02;33;27;10;1993;3
12041;2307784;-1;7253;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;17;03;07;27;10;1993;3
12042;2307924;-1;209;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;17;05;27;27;10;1993;3
12047;2308961;-1;2504;32;-1;-1;-1;-1;-1;-1;1;1;302;-1;-1;-1;-1;17;22;44;27;10;1993;3
12051;2309255;-1;21;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;17;27;38;27;10;1993;3
12052;2309611;-1;3724;32;-1;-1;-1;-1;-1;-1;17;1;-1;-1;-1;-1;-1;17;33;34;27;10;1993;3
12054;2309788;-1;22;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;17;36;31;27;10;1993;3
12056;2310216;-1;22;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;17;43;39;27;10;1993;3
12061;2310689;-1;69;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;17;51;32;27;10;1993;3
12063;2310760;-1;1554;4;-1;-1;-1;-1;-1;-1;22;1;303;-1;-1;-1;-1;17;52;43;27;10;1993;3
12064;2311012;-1;3724;32;-1;-1;-1;-1;-1;-1;17;1;-1;-1;-1;-1;-1;17;56;55;27;10;1993;3
12066;2311467;-1;2509;32;-1;-1;-1;-1;-1;-1;1;1;302;-1;-1;-1;-1;18;04;30;27;10;1993;3
12067;2311499;-1;15;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;18;05;02;27;10;1993;3
12068;2311611;-1;147;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;18;06;54;27;10;1993;3
